% 1. Title: Real estate database of Antwerp
%
@RELATION realEstateAntwerp

@ATTRIBUTE nbOfPhotos  			NUMERIC
@ATTRIBUTE nbOfHotels   		NUMERIC
@ATTRIBUTE nbOfCafes  			NUMERIC
@ATTRIBUTE nbOfRestaurants		NUMERIC
@ATTRIBUTE nbOfShops			NUMERIC
@ATTRIBUTE popularity           NUMERIC
@ATTRIBUTE normSalePrice		NUMERIC
@ATTRIBUTE normRentPrice		NUMERIC
@ATTRIBUTE normPrice            NUMERIC

@DATA
0,0,0,0,0,0,0,0.15154761904762,0.07577380952381
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.13780955702825,0,0.068904778514126
0,0,0,0,0,0,0.15344262295082,0,0.07672131147541
0,0,0,0,0,0,0.33730578926089,0,0.16865289463045
5,0,0,0,0,0.0020746887966805,0.12736826697892,0,0.063684133489461
1,0,0,0,0,0.0004149377593361,0.1189063848145,0,0.059453192407248
0,0,0,0,0,0,0,0.24242424242424,0.12121212121212
2,0,0,0,0,0.0008298755186722,0.21384133388098,0,0.10692066694049
0,0,0,0,0,0,0.10881147540984,0,0.054405737704918
0,0,0,0,0,0,0.11416861826698,0,0.057084309133489
0,0,0,0,0,0,0,0,0
3,0,0,0,0,0.0012448132780083,0.25362307260081,0,0.12681153630041
0,0,0,0,0,0,0.17643539130189,0.11790310077519,0.14716924603854
1,0,0,0,0,0.0004149377593361,0.066728763040238,0.23541724941725,0.15107300622874
0,0,0,0,0,0,0.23644412541522,0.25558441558442,0.24601427049982
0,0,0,0,0,0,0.13357598181985,0.10455974842767,0.11906786512376
0,0,0,1,0,0.022222222222222,0.066670800818129,0.31769576957696,0.19218328519754
3,0,0,0,0,0.0012448132780083,0,0,0
9,0,0,0,0,0.0037344398340249,0,0,0
20,0,0,0,0,0.008298755186722,0,0,0
1,0,0,0,0,0.0004149377593361,0.12890235960643,0,0.064451179803214
0,0,0,0,0,0,0.18625748445351,0,0.093128742226757
0,0,0,0,0,0,0.20526516878884,0,0.10263258439442
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.09716195827843,0,0.048580979139215
2,0,0,0,0,0.0008298755186722,0.072083136390134,0,0.036041568195067
0,0,0,0,0,0,0.30149592807224,0,0.15074796403612
1,0,0,0,0,0.0004149377593361,0.14694876086798,0,0.073474380433991
0,0,0,0,0,0,0.071568151090079,0,0.03578407554504
0,0,0,0,0,0,0,0,0
9,0,0,0,0,0.0037344398340249,0.092213114754098,0,0.046106557377049
4,0,0,0,0,0.0016597510373444,0,0,0
2,0,0,0,0,0.0008298755186722,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.17414973262032,0.08707486631016
0,0,0,0,0,0,0,0.1472123015873,0.073606150793651
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0.1066213592233,0.05331067961165
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,0,0,0,0,0.0008298755186722,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.26710005652911,0.27012987012987,0.26861496332949
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.12947708008577,0,0.064738540042885
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0.28822301321522,0,0.14411150660761
2,0,0,0,0,0.0008298755186722,0.2216673597583,0.33883159548785,0.28024947762307
0,0,0,0,0,0,0.1525846198435,0,0.076292309921751
0,0,0,0,0,0,0.23754224635994,0,0.11877112317997
1,1,0,0,0,0.20041493775934,0,0,0
0,0,0,0,0,0,0.099363291300591,0,0.049681645650295
0,0,0,0,0,0,0.14625783915733,0.25921887796888,0.2027383585631
0,0,0,2,1,0.073015873015873,0.055184573652553,0.2375,0.14634228682628
1,0,0,0,0,0.0004149377593361,0.21239157288418,0,0.10619578644209
7,0,0,0,0,0.0029045643153527,0,0,0
1,0,0,0,0,0.0004149377593361,0.092348133704535,0,0.046174066852267
2,0,0,0,0,0.0008298755186722,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.16172476457137,0,0.080862382285683
0,0,0,0,0,0,0.13729508196721,0,0.068647540983607
0,0,0,0,0,0,0.16259473319021,0,0.081297366595104
0,0,0,0,0,0,0.10711051336289,0.0475,0.077305256681447
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.081147540983607,0,0.040573770491803
10,0,0,0,0,0.004149377593361,0.47807096264931,0,0.23903548132465
3,0,0,0,0,0.0012448132780083,0,0,0
5,0,0,0,0,0.0020746887966805,0.26636428761829,0,0.13318214380914
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.29781601228391,0,0.14890800614196
0,0,0,0,0,0,0.10508303172238,0,0.052541515861188
0,0,0,0,0,0,0.07231449525453,0,0.036157247627265
1,0,0,0,0,0.0004149377593361,0,0,0
2,0,0,0,0,0.0008298755186722,0.22333031709055,0.171,0.19716515854527
0,0,0,0,0,0,0.2883353915294,0,0.1441676957647
0,0,0,0,0,0,0.19771821001329,0,0.098859105006646
0,0,0,0,0,0,0,0,0
2,0,0,0,0,0.0008298755186722,0,0.38713286713287,0.19356643356643
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.028571428571429,0.22858514808091,0,0.11429257404046
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.09106449525453,0.15639401405493,0.12372925465473
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.27881289393408,0,0.13940644696704
1,0,0,0,0,0.0004149377593361,0.23707372121919,0,0.1185368606096
0,0,0,0,1,0.028571428571429,0.15582181719679,0,0.077910908598395
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.058681073025335,0,0.029340536512668
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.17912900376553,0,0.089564501882763
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.073373876255949,0,0.036686938127975
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.11633039092055,0,0.058165195460277
4,0,0,0,0,0.0016597510373444,0,0,0
0,0,0,0,0,0,0,0.1805,0.09025
7,0,0,0,0,0.0029045643153527,0,0,0
0,0,0,0,0,0,0.045246990374759,0,0.02262349518738
6,0,0,0,0,0.0024896265560166,0,0.15034782608696,0.075173913043478
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.18864168618267,0,0.094320843091335
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.12292878131766,0,0.061464390658831
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
1,0,0,0,0,0.0004149377593361,0.28033897758483,0.1529025,0.21662073879242
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.073770491803279,0,0.036885245901639
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0.13739465720673,0,0.068697328603363
0,0,0,0,0,0,0.12083472282953,0,0.060417361414763
0,0,0,0,0,0,0.22612194605418,0,0.11306097302709
0,0,0,0,0,0,0.051953177643865,0,0.025976588821933
0,0,0,0,0,0,0.15080082055974,0,0.075400410279872
1,0,0,0,0,0.0004149377593361,0.092752372735116,0,0.046376186367558
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14164944643501,0,0.070824723217506
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0.073770491803279,0,0.036885245901639
3,0,0,0,0,0.0012448132780083,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0.24579472558803,0,0.12289736279401
0,0,0,0,0,0,0.34941484610884,0,0.17470742305442
0,0,0,0,0,0,0.035192103624813,0,0.017596051812406
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.086545454545455,0.043272727272727
0,0,0,0,0,0,0.18258196721311,0,0.091290983606557
0,0,0,0,0,0,0,0,0
2,0,0,0,0,0.0008298755186722,0,0.15041666666667,0.075208333333333
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0.028986366330765,0,0.21047904191617,0.10523952095808
3,0,0,0,0,0.0012448132780083,0.19484088717454,0,0.097420443587271
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.034071212197773,0,0.017035606098886
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.13519672131148,0,0.067598360655738
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.028571428571429,0.13876447388339,0,0.069382236941697
0,0,0,0,0,0,0.16910466582598,0,0.084552332912989
0,0,0,0,0,0,0.18443373442512,0,0.092216867212559
0,0,0,0,0,0,0.065787863958894,0,0.032893931979447
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.11122898065606,0,0.055614490328032
0,0,0,0,0,0,0.0898293743727,0,0.04491468718635
0,0,0,1,0,0.022222222222222,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0.11151353412124,0,0.055756767060618
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0.21246973317724,0,0.10623486658862
0,0,0,0,0,0,0.1694682994393,0,0.084734149719648
0,0,0,0,0,0,0.056672643442623,0,0.028336321721311
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4,0,0,0,0,0.0016597510373444,0,0,0
100,0,0,0,0,0.04149377593361,0,0,0
3,0,0,0,0,0.0012448132780083,0,0.18269230769231,0.091346153846154
14,0,0,0,0,0.0058091286307054,0,0,0
10,0,0,0,0,0.004149377593361,0,0,0
4,0,0,0,0,0.0016597510373444,0,0,0
5,0,0,0,1,0.030646117368109,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.1087786259542,0.054389312977099
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.17087842610414,0,0.085439213052071
0,0,0,0,0,0,0.19129836875356,0,0.095649184376779
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0.16749773781791,0,0.083748868908954
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14244302279088,0,0.071221511395442
8,0,1,0,0,0.10331950207469,0,0,0
0,0,0,0,0,0,0.079303278688525,0,0.039651639344262
0,0,0,0,0,0,0.11979070007217,0,0.059895350036086
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.13877025894188,0,0.069385129470939
0,0,0,0,0,0,0.10292829433112,0,0.051464147165561
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.27597246326189,0,0.13798623163094
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.10450596125186,0,0.052252980625931
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
4,0,0,0,0,0.0016597510373444,0,0,0
9,0,0,0,0,0.0037344398340249,0,0,0
6,0,0,0,0,0.0024896265560166,0.16131452234651,0,0.080657261173255
5,0,0,0,0,0.0020746887966805,0,0,0
12,0,0,0,0,0.0049792531120332,0.12370396404991,0,0.061851982024954
5,0,0,0,0,0.0020746887966805,0,0,0
2,0,0,0,0,0.0008298755186722,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0.14252801968049,0,0.071264009840246
0,0,0,0,0,0,0,0,0
0,0,1,0,1,0.12857142857143,0,0,0
0,0,0,0,0,0,0.25727652528831,0,0.12863826264415
2,0,1,0,0,0.10082987551867,0,0,0
0,0,0,0,0,0,0.13399819025433,0,0.066999095127164
0,0,0,0,0,0,0.11077183727691,0,0.055385918638455
0,0,0,0,0,0,0.065347873376668,0,0.032673936688334
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1176999876741,0,0.058849993837052
0,0,0,0,0,0,0.09922131147541,0,0.049610655737705
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.13647540983607,0,0.068237704918033
0,0,0,0,0,0,0.17539732740332,0,0.087698663701662
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
11,0,0,0,0,0.0045643153526971,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,0,0,0,0,0.0008298755186722,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0.028986366330765,0.79715407040663,0,0.39857703520332
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
11,0,0,0,1,0.033135743924126,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.10991803278689,0,0.054959016393443
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14501137202531,0,0.072505686012655
0,0,0,0,0,0,0.088072934091669,0,0.044036467045835
1,0,0,0,0,0.0004149377593361,0,0,0
1,0,0,0,0,0.0004149377593361,0.061434426229508,0,0.030717213114754
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.065350640081801,0,0.0326753200409
0,0,0,0,0,0,0.088971684053651,0,0.044485842026826
0,0,0,0,0,0,0.087439299137308,0,0.043719649568654
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,0,0,0,0,0.0008298755186722,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.12232351957176,0,0.061161759785882
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
3,0,0,0,0,0.0012448132780083,0,0,0
0,0,0,0,0,0,0.18029190433913,0,0.090145952169564
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.089271932155521,0,0.044635966077761
0,0,0,0,0,0,0.0995462529274,0,0.0497731264637
1,0,0,0,0,0.0004149377593361,0.13897487221111,0,0.069487436105555
0,0,0,0,0,0,0.23217508212383,0,0.11608754106192
0,0,0,0,0,0,0.12680549401861,0,0.063402747009304
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.13637625594923,0,0.068188127974617
0,0,0,0,0,0,0.1312200192798,0,0.065610009639898
0,0,0,0,0,0,0.14418088679492,0,0.072090443397462
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.11339078784912,0,0.056695393924559
3,0,0,0,0,0.0012448132780083,0.17308099574517,0,0.086540497872586
3,0,0,0,0,0.0012448132780083,0.15672973803772,0,0.078364869018859
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14495901639344,0,0.072479508196721
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1392509193123,0,0.069625459656148
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.28139619953409,0,0.14069809976704
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.079061651350842,0,0.039530825675421
0,0,0,0,0,0,0.20406261822222,0,0.10203130911111
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14077868852459,0,0.070389344262295
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.081458909942517,0,0.040729454971258
0,0,0,0,0,0,0.14211445452818,0,0.071057227264091
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0.078800298062593,0,0.039400149031297
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
3,0,0,0,0,0.0012448132780083,0,0,0
0,0,0,0,0,0,0.0019998199219037,0,0.00099990996095185
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
12,0,0,0,0,0.0049792531120332,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0.22779692343236,0,0.11389846171618
0,0,0,0,0,0,0.14140570746464,0,0.070702853732319
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.12084771354616,0,0.06042385677308
0,0,0,0,0,0,0.17398593860967,0,0.086992969304833
0,0,0,0,1,0.028571428571429,0.1113144028103,0,0.055657201405152
0,0,0,0,0,0,0.10181268205771,0,0.050906341028856
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.29619970193741,0,0.1480998509687
2,0,0,0,0,0.0008298755186722,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.072003533915775,0,0.036001766957888
0,0,0,0,1,0.028571428571429,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1327868852459,0,0.066393442622951
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,2,0.057142857142857,0,0,0
3,0,0,0,0,0.0012448132780083,0,0,0
0,0,0,0,0,0,0.075447093889717,0,0.037723546944858
0,0,0,0,0,0,0.09053651266766,0,0.04526825633383
0,0,0,0,0,0,0.25124660672686,0,0.12562330336343
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
5,0,0,0,0,0.0020746887966805,0.063910079532543,0,0.031955039766272
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
16,0,0,0,0,0.0066390041493776,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.09769605671245,0,0.048848028356225
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.19822844239865,0,0.099114221199324
0,0,0,0,0,0,0.016749988890187,0,0.0083749944450935
0,0,0,0,0,0,0.11268239956765,0,0.056341199783823
0,0,0,0,0,0,0.2151508442271,0,0.10757542211355
0,0,0,0,0,0,0.10425417482523,0,0.052127087412617
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0.18006006815425,0,0.090030034077126
2,0,0,0,0,0.0008298755186722,0,0,0
0,0,0,0,0,0,0,0,0
226,0,0,0,0,0.093775933609959,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.065539899742582,0,0.032769949871291
0,0,0,0,0,0,0,0,0
0,0,0,0,4,0.11428571428571,0,0,0
0,0,0,1,0,0.022222222222222,0,0,0
0,0,0,0,0,0,0.22277199129782,0,0.11138599564891
0,0,0,0,0,0,0.22184144830994,0.22588888888889,0.22386516859942
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.13368107302534,0,0.066840536512668
0,0,0,0,0,0,0.14104446567238,0,0.070522232836189
0,0,0,0,0,0,0.35432977408657,0,0.17716488704329
1,0,0,0,0,0.0004149377593361,0.13934426229508,0,0.069672131147541
0,0,1,0,0,0.1,0,0,0
0,0,0,0,0,0,0.11916771752837,0,0.059583858764187
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.13713746397011,0,0.068568731985053
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.099116355037348,0,0.049558177518674
0,0,0,0,0,0,0.065091610414658,0,0.032545805207329
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
24,0,0,0,0,0.0099585062240664,0,0,0
49,0,0,0,0,0.020331950207469,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0004149377593361,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0.028986366330765,0.098167032399639,0,0.049083516199819
0,0,0,0,1,0.028571428571429,0,0,0
0,0,0,0,2,0.057142857142857,0,0,0
0,0,0,1,2,0.079365079365079,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.24064091003632,0.12525252525253,0.18294671764442
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.21408744472356,0,0.10704372236178
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.11883473769981,0,0.059417368849906
0,0,0,0,0,0,0.14643753985915,0,0.073218769929575
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.070030973785601,0,0.0350154868928
0,0,0,0,0,0,0.12309136081502,0,0.061545680407511
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,0,0,0,0,0.0012448132780083,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0.022637159981558,0,0,0
0,0,0,0,4,0.11428571428571,0,0,0
0,0,0,0,0,0,0.10770491803279,0,0.053852459016393
0,0,0,1,0,0.022222222222222,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.2135135998558,0,0.1067567999279
0,0,0,0,0,0,0.21732678095667,0,0.10866339047833
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
